n-gram,count
"('state', 'centric')",1
"('centric', 'theory')",1
"('theory', 'international')",1
"('politics', 'offers')",1
"('offers', 'insight')",1
"('insight', 'change')",1
"('change', 'occur')",1
"('occur', 'international')",1
"('international', 'relations')",1
"('relations', 'tension')",1
"('tension', 'order')",1
"('order', 'justice')",1
"('justice', 'represented')",1
"('represented', 'work')",1
"('work', 'marks')",1
"('marks', 'sophisticated')",1
"('sophisticated', 'interpretation')",1
"('interpretation', 'perennial')",1
"('perennial', 'conundrums')",1
"('conundrums', 'belies')",1
"('belies', 'international')",1
"('politics', 'bull')",1
"('bull', 'conceived')",1
"('conceived', 'order')",1
"('order', 'best')",1
"('best', 'way')",1
"('way', 'ensure')",1
"('ensure', 'basic')",1
"('basic', 'justice')",1
"('justice', 'deposition')",1
"('deposition', 'artefacts')",1
"('artefacts', 'valuable')",1
"('valuable', 'metalwork')",1
"('metalwork', 'hoarding')",1
"('hoarding', 'commonly')",1
"('commonly', 'known')",1
"('known', 'landscape')",1
"('landscape', 'known')",1
"('known', 'studied')",1
"('studied', 'aspect')",1
"('aspect', 'prehistoric')",1
"('prehistoric', 'behaviour')",1
"('behaviour', 'culture')",1
"('culture', 'deposits')",1
"('deposits', 'found')",1
"('found', 'varied')",1
"('varied', 'locales')",1
"('locales', 'disposed')",1
"('disposed', 'different')",1
"('different', 'manners')",1
"('manners', 'consist')",1
"('consist', 'large')",1
"('large', 'variety')",1
"('variety', 'artefact')",1
"('artefact', 'types')",1
"('types', 'locations')",1
"('locations', 'central')",1
"('central', 'question')",1
"('question', 'narrative')",1
"('narrative', 'understanding')",1
"('understanding', 'deposition')",1
"('deposition', 'metallurgical')",1
"('metallurgical', 'remains')",1
"('remains', 'deliberate')",1
"('deliberate', 'incidental')",1
"('incidental', 'accumulation')",1
"('accumulation', 'metal')",1
"('metal', 'objects')",1
"('objects', 'slag')",1
"('slag', 'waste')",1
"('waste', 'careful')",1
"('careful', 'analysis')",1
"('analysis', 'interpretation')",1
"('interpretation', 'deposits')",1
"('deposits', 'archaeologists')",1
"('archaeologists', 'pieced')",1
"('pieced', 'compelling')",1
"('compelling', 'picture')",1
"('picture', 'european')",1
"('european', 'metallurgy')",1
"('metallurgy', 'evolution')",1
"('evolution', 'wet')",1
"('wet', 'contexts')",1
"('contexts', 'characterized')",1
"('characterized', 'waterlogged')",1
"('waterlogged', 'article')",1
"('article', 'reviewing')",1
"('reviewing', 'blinding')",1
"('lights', 'masterpieces')",1
"('masterpieces', 'song')",1
"('song', 'illuminating')",1
"('illuminating', 'charts')",1
"('charts', 'captivating')",1
"('captivating', 'hearts')",1
"('hearts', 'millions')",1
"('millions', 'people')",1
"('people', 'world')",1
"('world', 'let')",1
"('let', 'talk')",1
"('talk', 'intricate')",1
"('intricate', 'lyrics')",1
"('lyrics', 'weeknd')",1
"('weeknd', 'penmanship')",1
"('penmanship', 'consistently')",1
"('consistently', 'impressive')",1
"('impressive', 'blinding')",1
"('lights', 'exception')",1
"('exception', 'delving')",1
"('delving', 'themes')",1
"('themes', 'lost')",1
"('lost', 'love')",1
"('love', 'consequences')",1
"('consequences', 'living')",1
"('living', 'life')",1
"('life', 'fast')",1
"('fast', 'lane')",1
"('lane', 'weeknd')",1
"('weeknd', 'masterfully')",1
"('masterfully', 'captures')",1
"('captures', 'raw')",1
"('raw', 'emotions')",1
"('emotions', 'broken')",1
"('broken', 'heart')",1
"('heart', 'man')",1
"('man', 'desperate')",1
"('desperate', 'forward')",1
"('forward', 'amidst')",1
"('amidst', 'chaos')",1
"('chaos', 'likely')",1
"('human', 'english')",1
"('english', 'learners')",1
"('learners', 'aspiring')",1
"('aspiring', 'professionals')",1
"('professionals', 'essential')",1
"('essential', 'familiarize')",1
"('familiarize', 'vocabulary')",1
"('vocabulary', 'expressions')",1
"('expressions', 'industries')",1
"('industries', 'firstly')",1
"('firstly', 'necessary')",1
"('necessary', 'understand')",1
"('understand', 'requirements')",1
"('requirements', 'preferences')",1
"('preferences', 'affluent')",1
"('affluent', 'clients')",1
"('clients', 'definition')",1
"('definition', 'wealthy')",1
"('client', 'depend')",1
"('depend', 'sake')",1
"('sake', 'discussion')",1
"('discussion', 'consider')",1
"('consider', 'substantial')",1
"('substantial', 'financial')",1
"('financial', 'resources')",1
"('resources', 'seek')",1
"('seek', 'high')",1
"('high', 'end')",1
"('end', 'luxurious')",1
"('luxurious', 'properties')",1
"('properties', 'step')",1
"('step', 'finding')",1
"('finding', 'home')",1
"('home', 'wealthy')",1
"('client', 'establish')",1
"('establish', 'strong')",1
"('strong', 'relationship')",1
"('relationship', 'built')",1
"('built', 'trust')",1
"('trust', 'professionalism')",1
"('professionalism', 'writing')",1
"('writing', 'congratulate')",1
"('congratulate', 'recent')",1
"('recent', 'achievement')",1
"('achievement', 'given')",1
"('given', 'award')",1
"('award', 'truly')",1
"('truly', 'awesome')",1
"('awesome', 'milestone')",1
"('milestone', 'excited')",1
"('excited', 'known')",1
"('known', 'hard')",1
"('hard', 'working')",1
"('working', 'dedicated')",1
"('dedicated', 'individual')",1
"('individual', 'dear')",1
"('dear', 'mary')",1
"('mary', 'congratulations')",1
"('congratulations', 'graduating')",1
"('graduating', 'university')",1
"('university', 'proud')",1
"('proud', 'wonderful')",1
"('wonderful', 'inspiring')",1
"('inspiring', 'amazing')",1
"('amazing', 'family')",1
"('family', 'thanked')",1
"('thanked', 'able')",1
"('able', 'win')",1
"('win', 'award')",1
"('award', 'going')",1
"('going', 'successful')",1
"('successful', 'achievement')",1
"('achievement', 'owe')",1
"('owe', 'love')",1
"('love', 'support')",1
"('support', 'perfect')",1
"('perfect', 'words')",1
"('words', 'certain')",1
"('certain', 'world')",1
"('world', 'able')",1
"('able', 'speak')",1
"('speak', 'language')",1
"('language', 'individual')",1
"('individual', 'use')",1
"('use', 'exact')",1
"('exact', 'vocabulary')",1
"('vocabulary', 'speak')",1
"('speak', 'similar')",1
"('similar', 'way')",1
"('way', 'language')",1
"('language', 'use')",1
"('use', 'language')",1
"('language', 'different')",1
"('different', 'depending')",1
"('depending', 'certain')",1
"('certain', 'groups')",1
"('groups', 'identity')",1
"('identity', 'particular')",1
"('particular', 'gender')",1
"('gender', 'differences')",1
"('differences', 'male')",1
"('male', 'female')",1
"('female', 'populations')",1
"('populations', 'dear')",1
"('dear', 'bobby')",1
"('bobby', 'difficulties')",1
"('difficulties', 'choosing')",1
"('choosing', 'right')",1
"('right', 'direction')",1
"('direction', 'life')",1
"('life', 'like')",1
"('like', 'warn')",1
"('warn', 'possibility')",1
"('possibility', 'negative')",1
"('negative', 'consequences')",1
"('consequences', 'behavior')",1
"('behavior', 'cause')",1
"('cause', 'look')",1
"('look', 'difficult')",1
"('difficult', 'times')",1
"('times', 'crucially')",1
"('crucially', 'important')",1
"('important', 'actions')",1
"('actions', 'regret')",1
"('regret', 'panic')",1
"('panic', 'debate')",1
"('debate', 'surrounding')",1
"('surrounding', 'prohibition')",1
"('prohibition', 'smoking')",1
"('places', 'conflicting')",1
"('conflicting', 'issue')",1
"('issue', 'raising')",1
"('raising', 'concerns')",1
"('concerns', 'different')",1
"('different', 'stakeholders')",1
"('stakeholders', 'argue')",1
"('argue', 'invades')",1
"('invades', 'personal')",1
"('freedom', 'argue')",1
"('argue', 'necessary')",1
"('necessary', 'measure')",1
"('measure', 'safeguard')",1
"('safeguard', 'public')",1
"('essay', 'dive')",1
"('dive', 'debate')",1
"('debate', 'weighing')",1
"('weighing', 'arguments')",1
"('arguments', 'smoking')",1
"('smoking', 'ban')",1
"('ban', 'public')",1
"('places', 'presenting')",1
"('presenting', 'reasonable')",1
"('reasonable', 'conclusion')",1
"('conclusion', 'pros')",1
"('pros', 'issue')",1
"('issue', 'banning')",1
"('places', 'leads')",1
"('leads', 'lot')",1
"('lot', 'debate')",1
"('debate', 'differing')",1
"('differing', 'opinions')",1
"('opinions', 'people')",1
"('people', 'unfair')",1
"('unfair', 'restriction')",1
"('restriction', 'personal')",1
"('freedom', 'believe')",1
"('believe', 'essential')",1
"('essential', 'protecting')",1
"('protecting', 'public')",1
"('explore', 'sides')",1
"('sides', 'argument')",1
"('argument', 'looking')",1
"('looking', 'reasons')",1
"('reasons', 'banning')",1
"('public', 'areas')",1
"('areas', 'picked')",1
"('picked', 'likely')",1
"('human', 'bet')",1
"('bet', 'definitely')",1
"('definitely', 'human')",1
"('human', 'think')",1
"('think', 'message')",1
"('message', 'sounds')",1
"('sounds', 'like')",1
"('like', 'human')",1
"('human', 'albeit')",1
"('albeit', 'pompous')",1
"('pompous', 'particular')",1
"('particular', 'way')",1
"('way', 'sound')",1
"('sound', 'human')",1
"('human', 'like')",1
"('like', 'guide')",1
"('guide', 'serve')",1
"('serve', 'valuable')",1
"('valuable', 'resource')",1
"('resource', 'people')",1
"('people', 'prefer')",1
"('prefer', 'use')",1
"('use', 'home')",1
"('home', 'remedies')",1
"('remedies', 'minor')",1
"('minor', 'health')",1
"('health', 'issues')",1
"('issues', 'start')",1
"('start', 'need')",1
"('need', 'research')",1
"('research', 'common')",1
"('common', 'household')",1
"('household', 'items')",1
"('items', 'natural')",1
"('natural', 'remedies')",1
"('remedies', 'examples')",1
"('examples', 'include')",1
"('include', 'garlic')",1
"('garlic', 'honey')",1
"('honey', 'lemon')",1
"('lemon', 'reported')",1
"('reported', 'medicinal')",1
"('medicinal', 'properties')",1
"('properties', 'necessary')",1
"('necessary', 'verify')",1
"('verify', 'source')",1
"('source', 'information')",1
"('information', 'ensure')",1
"('ensure', 'accuracy')",1
"('accuracy', 'guide')",1
"('guide', 'information')",1
"('information', 'checked')",1
"('checked', 'need')",1
"('need', 'categorise')",1
"('categorise', 'remedies')",1
"('remedies', 'based')",1
"('based', 'uses')",1
"('uses', 'relieving')",1
"('relieving', 'coughs')",1
"('coughs', 'healing')",1
"('healing', 'wounds')",1
"('wounds', 'treating')",1
"('treating', 'colds')",1
"('colds', 'presidential')",1
"('presidential', 'reconstruction')",1
"('reconstruction', 'step')",1
"('step', 'trying')",1
"('trying', 'bring')",1
"('bring', 'southern')",1
"('southern', 'states')",1
"('states', 'union')",1
"('union', 'fell')",1
"('fell', 'short')",1
"('short', 'limited')",1
"('limited', 'approach')",1
"('approach', 'lack')",1
"('lack', 'real')",1
"('real', 'commitment')",1
"('commitment', 'long')",1
"('long', 'term')",1
"('term', 'change')",1
"('change', 'meant')",1
"('meant', 'live')",1
"('live', 'goals')",1
"('goals', 'end')",1
"('end', 'failed')",1
"('failed', 'previous')",1
"('previous', 'answer')",1
"('answer', 'marshall')",1
"('marshall', 'peggy')",1
"('peggy', 'engaged')",1
"('engaged', 'married')",1
"('married', 'day')",1
"('day', 'planned')",1
"('planned', 'marshall')",1
"('marshall', 'ran')",1
"('ran', 'away')",1
"('away', 'felt')",1
"('felt', 'good')",1
"('good', 'bride')",1
"('bride', 'years')",1
"('years', 'later')",1
"('later', 'marshall')",1
"('marshall', 'realises')",1
"('realises', 'jean')",1
"('contract', 'powerful')",1
"('powerful', 'piece')",1
"('piece', 'political')",1
"('political', 'philosophy')",1
"('philosophy', 'tackles')",1
"('tackles', 'big')",1
"('big', 'questions')",1
"('questions', 'society')",1
"('society', 'governed')",1
"('governed', 'role')",1
"('state', 'play')",1
"('play', 'rousseau')",1
"('argues', 'people')",1
"('people', 'choose')",1
"('choose', 'natural')",1
"('freedom', 'order')",1
"('order', 'live')",1
"('live', 'shared')",1
"('shared', 'agreement')",1
"('agreement', 'social')",1
"('contract', 'benefits')",1
"('benefits', 'examination')",1
"('examination', 'impact')",1
"('impact', 'rousseau')",1
"('contract', 'individual')",1
"('individual', 'freedom')",1
"('freedom', 'introduction')",1
"('introduction', 'jean')",1
"('contract', 'philosophical')",1
"('philosophical', 'treatise')",1
"('treatise', 'problem')",1
"('problem', 'governance')",1
"('governance', 'role')",1
"('state', 'society')",1
"('society', 'rousseau')",1
"('argues', 'individuals')",1
"('individuals', 'willingly')",1
"('willingly', 'portion')",1
"('portion', 'natural')",1
"('freedom', 'establish')",1
"('establish', 'social')",1
"('contract', 'urban')",1
"('urban', 'environments')",1
"('environments', 'tend')",1
"('tend', 'having')",1
"('having', 'faster')",1
"('faster', 'pace')",1
"('pace', 'living')",1
"('living', 'compared')",1
"('compared', 'rural')",1
"('rural', 'living')",1
"('living', 'urban')",1
"('urban', 'envirnoments')",1
"('envirnoments', 'tend')",1
"('tend', 'ethnic')",1
"('ethnic', 'cohession')",1
"('cohession', 'people')",1
"('people', 'moving')",1
"('moving', 'world')",1
"('world', 'searching')",1
"('searching', 'work')",1
"('work', 'rural')",1
"('rural', 'areas')",1
"('areas', 'tend')",1
"('tend', 'ethnically')",1
"('ethnically', 'cohessive')",1
"('cohessive', 'essay')",1
"('explore', 'importance')",1
"('importance', 'communication')",1
"('communication', 'industrial')",1
"('industrial', 'setting')",1
"('setting', 'discuss')",1
"('discuss', 'impact')",1
"('impact', 'productivity')",1
"('productivity', 'decision')",1
"('making', 'organizational')",1
"('organizational', 'success')",1
"('success', 'effective')",1
"('effective', 'communication')",1
"('communication', 'frantic')",1
"('frantic', 'world')",1
"('world', 'business')",1
"('business', 'essential')",1
"('essential', 'ensuring')",1
"('ensuring', 'industrial')",1
"('industrial', 'enterprises')",1
"('enterprises', 'kept')",1
"('kept', 'afloat')",1
"('afloat', 'enabling')",1
"('enabling', 'flow')",1
"('flow', 'ideas')",1
"('ideas', 'fostering')",1
"('fostering', 'greater')",1
"('greater', 'sense')",1
"('sense', 'teamwork')",1
"('teamwork', 'unity')",1
"('unity', 'workplace')",1
"('workplace', 'loved')",1
"('loved', 'writting')",1
"('writting', 'finding')",1
"('finding', 'national')",1
"('national', 'writing')",1
"('writing', 'competition')",1
"('competition', 'non')",1
"('non', 'native')",1
"('native', 'speakers')",1
"('speakers', 'decided')",1
"('decided', 'enter')",1
"('enter', 'preperations')",1
"('preperations', 'sure')",1
"('sure', 'taht')",1
"('taht', 'understood')",1
"('understood', 'rules')",1
"('rules', 'regulations')",1
"('regulations', 'competition')",1
"('competition', 'asked')",1
"('asked', 'english')",1
"('english', 'teacher')",1
"('teacher', 'help')",1
"('help', 'writing')",1
"('writing', 'entry')",1
"('entry', 'chose')",1
"('chose', 'visit')",1
"('visit', 'china')",1
"('china', 'result')",1
"('result', 'rich')",1
"('rich', 'history')",1
"('history', 'vibrant')",1
"('vibrant', 'culture')",1
"('culture', 'whilst')",1
"('whilst', 'travelled')",1
"('travelled', 'great')",1
"('great', 'wall')",1
"('wall', 'china')",1
"('china', 'truly')",1
"('truly', 'sight')",1
"('sight', 'behold')",1
"('behold', 'better')",1
"('better', 'weather')",1
"('weather', 'day')",1
"('day', 'visited')",1
"('visited', 'locke')",1
"('locke', 'posed')",1
"('posed', 'question')",1
"('question', 'essay')",1
"('essay', 'thoughts')",1
"('thoughts', 'concerning')",1
"('concerning', 'education')",1
"('education', 'human')",1
"('human', 'behaviour')",1
"('behaviour', 'men')",1
"('men', 'afraid')",1
"('afraid', 'polecats')",1
"('polecats', 'foxes')",1
"('foxes', 'arrange')",1
"('arrange', 'devoured')",1
"('devoured', 'lions')",1
"('lions', 'essay')",1
"('explores', 'hobbes')",1
"('hobbes', 'response')",1
"('response', 'question')",1
"('question', 'theory')",1
"('theory', 'state')",1
"('state', 'nature')",1
"('nature', 'understand')",1
"('understand', 'motivations')",1
"('motivations', 'irritational')",1
"('irritational', 'actions')",1
"('actions', 'body')",1
"('body', 'john')",1
"('john', 'locke')",1
"('locke', 'query')",1
"('query', 'suggests')",1
"('suggests', 'paradoxical')",1
"('paradoxical', 'situation')",1
"('situation', 'despite')",1
"('despite', 'fearing')",1
"('fearing', 'smaller')",1
"('smaller', 'predators')",1
"('predators', 'men')",1
"('men', 'partnerships')",1
"('partnerships', 'play')",1
"('play', 'important')",1
"('important', 'role')",1
"('role', 'interdependence')",1
"('interdependence', 'fostering')",1
"('fostering', 'collaboration')",1
"('collaboration', 'shared')",1
"('shared', 'responsibilities')",1
"('responsibilities', 'resource')",1
"('resource', 'allocation')",1
"('allocation', 'essay')",1
"('essay', 'examples')",1
"('examples', 'partnerships')",1
"('partnerships', 'challenges')",1
"('challenges', 'outcomes')",1
"('outcomes', 'successful')",1
"('successful', 'collaborations')",1
"('collaborations', 'health')",1
"('care', 'sector')",1
"('sector', 'key')",1
"('key', 'example')",1
"('example', 'partnerships')",1
"('partnerships', 'contribute')",1
"('contribute', 'provision')",1
"('provision', 'health')",1
"('care', 'seen')",1
"('seen', 'community')",1
"('community', 'based')",1
"('based', 'initiatives')",1
"('initiatives', 'instance')",1
"('instance', 'collaboration')",1
"('collaboration', 'local')",1
"('local', 'healthcare')",1
"('healthcare', 'providers')",1
"('providers', 'social')",1
"('social', 'service')",1
"('service', 'agencies')",1
"('agencies', 'schools')",1
"('schools', 'non')",1
"('non', 'governmental')",1
"('governmental', 'organisations')",1
"('organisations', 'collect')",1
"('collect', 'linguistic')",1
"('feature', 'clearly')",1
"('clearly', 'divides')",1
"('divides', 'northern')",1
"('essay', 'aims')",1
"('aims', 'explore')",1
"('explore', 'historical')",1
"('explores', 'historical')",1
"('chinese', 'goes')",1
"('goes', 'significance')",1
"('之imen', 'historical')",1
"('dialects', 'deeply')",1
"('deeply', 'analysed')",1
"('analysed', 'body')",1
"('body', 'origin')",1
"('zanmen', 'common')",1
"('common', 'method')",1
"('method', 'safeguarding')",1
"('safeguarding', 'loans')",1
"('loans', 'floating')",1
"('charge', 'flexible')",1
"('flexible', 'form')",1
"('form', 'security')",1
"('security', 'allows')",1
"('allows', 'charged')",1
"('charged', 'assets')",1
"('assets', 'ordinary')",1
"('ordinary', 'course')",1
"('course', 'business')",1
"('business', 'despite')",1
"('despite', 'convenience')",1
"('convenience', 'adaptability')",1
"('adaptability', 'floating')",1
"('charge', 'far')",1
"('far', 'ideal')",1
"('ideal', 'security')",1
"('security', 'credit')",1
"('credit', 'extended')",1
"('extended', 'companies')",1
"('companies', 'especially')",1
"('especially', 'small')",1
"('small', 'ones')",1
"('ones', 'floating')",1
"('charge', 'enables')",1
"('lords', 'floating')",1
"('charge', 'useful')",1
"('useful', 'security')",1
"('security', 'enables')",1
