n-gram,count
"('exciting', 'little', 'frightening')",1
"('little', 'frightening', 'know')",1
"('frightening', 'know', 'passionate')",1
"('know', 'passionate', 'idea')",1
"('passionate', 'idea', 'concerned')",1
"('idea', 'concerned', 'clear')",1
"('concerned', 'clear', 'plan')",1
"('clear', 'plan', 'place')",1
"('plan', 'place', 'tends')",1
"('place', 'tends', 'act')",1
"('tends', 'act', 'impulse')",1
"('act', 'impulse', 'think')",1
"('impulse', 'think', 'things')",1
"('think', 'things', 'tried')",1
"('things', 'tried', 'talking')",1
"('tried', 'talking', 'worries')",1
"('talking', 'worries', 'explained')",1
"('worries', 'explained', 'starting')",1
"('explained', 'starting', 'business')",1
"('starting', 'business', 'money')",1
"('business', 'money', 'tough')",1
"('money', 'tough', 'end')",1
"('tough', 'end', 'debt')",1
"('end', 'debt', 'pointed')",1
"('debt', 'pointed', 'important')",1
"('pointed', 'important', 'savings')",1
"('important', 'savings', 'buffer')",1
"('savings', 'buffer', 'handle')",1
"('buffer', 'handle', 'unexpected')",1
"('handle', 'unexpected', 'financial')",1
"('unexpected', 'financial', 'challenges')",1
"('financial', 'challenges', 'months')",1
"('challenges', 'months', 'thinking')",1
"('finally', 'decided', 'leap')",1
"('decided', 'leap', 'booked')",1
"('leap', 'booked', 'skydive')",1
"('drop', 'zone', 'heart')",1
"('zone', 'heart', 'mouth')",1
"('heart', 'mouth', 'staff')",1
"('mouth', 'staff', 'friendly')",1
"('staff', 'friendly', 'reassuring')",1
"('friendly', 'reassuring', 'walked')",1
"('reassuring', 'walked', 'entire')",1
"('walked', 'entire', 'process')",1
"('entire', 'process', 'explaining')",1
"('process', 'explaining', 'detail')",1
"('explaining', 'detail', 'came')",1
"('detail', 'came', 'months')",1
"('came', 'months', 'thinking')",1
"('finally', 'decided', 'plunge')",1
"('decided', 'plunge', 'booked')",1
"('plunge', 'booked', 'skydive')",1
"('drop', 'zone', 'nerves')",1
"('zone', 'nerves', 'roof')",1
"('nerves', 'roof', 'staff')",1
"('roof', 'staff', 'friendly')",1
"('staff', 'friendly', 'ease')",1
"('friendly', 'ease', 'taking')",1
"('ease', 'taking', 'time')",1
"('taking', 'time', 'explain')",1
"('time', 'explain', 'step')",1
"('explain', 'step', 'step')",1
"('step', 'step', 'came')",1
"('step', 'came', 'hi')",1
"('came', 'hi', 'steve')",1
"('hi', 'steve', 'read')",1
"('steve', 'read', 'insurance')",1
"('read', 'insurance', 'policy')",1
"('insurance', 'policy', 'know')",1
"('policy', 'know', 'responsibilities')",1
"('know', 'responsibilities', 'tandem')",1
"('responsibilities', 'tandem', 'jump')",1
"('tandem', 'jump', 'volunteer')",1
"('jump', 'volunteer', 'sign')",1
"('volunteer', 'sign', 'waiver')",1
"('sign', 'waiver', 'send')",1
"('waiver', 'send', 'soon')",1
"('send', 'soon', 'possible')",1
"('soon', 'possible', 'start')",1
"('possible', 'start', 'instructions')",1
"('start', 'instructions', 'use')",1
"('instructions', 'use', 'equipment')",1
"('use', 'equipment', 'doubts')",1
"('equipment', 'doubts', 'trained')",1
"('doubts', 'trained', 'dominant')",1
"('trained', 'dominant', 'male')",1
"('dominant', 'male', 'characters')",1
"('male', 'characters', 'novel')",1
"('characters', 'novel', 'esteban')",1
"('novel', 'esteban', 'trueba')",1
"('esteban', 'trueba', 'considered')",1
"('trueba', 'considered', 'main')",1
"('considered', 'main', 'characters')",1
"('main', 'characters', 'house')",1
"('characters', 'house', 'spirits')",1
"('violent', 'materialistic', 'devoting')",1
"('materialistic', 'devoting', 'life')",1
"('devoting', 'life', 'business')",1
"('careers', 'determined', 'despite')",1
"('determined', 'despite', 'widespread')",1
"('despite', 'widespread', 'influence')",1
"('enslaved', 'africans', 'remained')",1
"('africans', 'remained', 'different')",1
"('remained', 'different', 'granted')",1
"('different', 'granted', 'freedom')",1
"('granted', 'freedom', 'begs')",1
"('freedom', 'begs', 'question')",1
"('begs', 'question', 'christianity')",1
"('question', 'christianity', 'fail')",1
"('christianity', 'fail', 'significant')",1
"('fail', 'significant', 'impact')",1
"('significant', 'impact', 'lives')",1
"('impact', 'lives', 'slaves')",1
"('mid-18th', 'century', 'despite')",1
"('century', 'despite', 'emphasis')",1
"('despite', 'emphasis', 'equality')",1
"('emphasis', 'equality', 'compassion')",1
"('equality', 'compassion', 'key')",1
"('compassion', 'key', 'factor')",1
"('key', 'factor', 'inherent')",1
"('factor', 'inherent', 'contradiction')",1
"('inherent', 'contradiction', 'despite')",1
"('contradiction', 'despite', 'christianity')",1
"('despite', 'christianity', 'widespread')",1
"('christianity', 'widespread', 'influence')",1
"('enslaved', 'africans', 'worlds')",1
"('africans', 'worlds', 'apart')",1
"('worlds', 'apart', 'free')",1
"('apart', 'free', 'raises')",1
"('free', 'raises', 'important')",1
"('raises', 'important', 'question')",1
"('important', 'question', 'despite')",1
"('question', 'despite', 'focus')",1
"('despite', 'focus', 'equality')",1
"('focus', 'equality', 'compassion')",1
"('equality', 'compassion', 'christianity')",1
"('compassion', 'christianity', 'fail')",1
"('christianity', 'fail', 'bring')",1
"('fail', 'bring', 'significant')",1
"('bring', 'significant', 'change')",1
"('significant', 'change', 'lives')",1
"('change', 'lives', 'slaves')",1
"('mid-18th', 'century', 'key')",1
"('century', 'key', 'reason')",1
"('key', 'reason', 'inherent')",1
"('reason', 'inherent', 'contradiction')",1
"('inherent', 'contradiction', 'esteban')",1
"('contradiction', 'esteban', 'trueba')",1
"('esteban', 'trueba', 'main')",1
"('trueba', 'main', 'characters')",1
"('main', 'characters', 'novel')",1
"('characters', 'novel', 'house')",1
"('novel', 'house', 'spirits')",1
"('violent', 'materialistic', 'devotes')",1
"('materialistic', 'devotes', 'life')",1
"('devotes', 'life', 'business')",1
"('careers', 'determined', 'working')",1
"('determined', 'working', 'months')",1
"('working', 'months', 'demonstrating')",1
"('months', 'demonstrating', 'innovative')",1
"('demonstrating', 'innovative', 'software')",1
"('tanaka', 'arrived', 'sunny')",1
"('arrived', 'sunny', 'monday')",1
"('sure', 'stay', 'pleasant')",1
"('stay', 'pleasant', 'possible')",1
"('pleasant', 'possible', 'personalised')",1
"('itineraries', 'comfortable', 'accommodations')",1
"('comfortable', 'accommodations', 'working')",1
"('working', 'months', 'presenting')",1
"('months', 'presenting', 'innovative')",1
"('presenting', 'innovative', 'software')",1
"('solutions', 'time', 'finally')",1
"('time', 'finally', 'come')",1
"('finally', 'come', 'experience')",1
"('coast', 'magic', 'person')",1
"('magic', 'person', 'team')",1
"('person', 'team', 'led')",1
"('sure', 'stay', 'comfortable')",1
"('stay', 'comfortable', 'possible')",1
"('comfortable', 'possible', 'personalised')",1
"('personalised', 'itineraries', 'cosy')",1
"('itineraries', 'cosy', 'accommodations')",1
"('cosy', 'accommodations', 'working')",1
"('working', 'months', 'showcasing')",1
"('months', 'showcasing', 'innovative')",1
"('showcasing', 'innovative', 'software')",1
"('sure', 'stay', 'enjoyable')",1
"('stay', 'enjoyable', 'possible')",1
"('enjoyable', 'possible', 'personalised')",1
"('itineraries', 'comfortable', 'accommodation')",1
"('comfortable', 'accommodation', 'parentheses')",1
"('accommodation', 'parentheses', 'thought')",1
"('parentheses', 'thought', 'fantastic')",1
"('presentation', 'appreciated', 'thought')",1
"('appreciated', 'thought', 'fantastic')",1
"('presentation', 'appreciated', 'personal')",1
"('appreciated', 'personal', 'interesting')",1
"('personal', 'interesting', 'non')",1
"('interesting', 'non', 'generic')",1
"('non', 'generic', 'practice')",1
"('generic', 'practice', 'gift')",1
"('practice', 'gift', 'giving')",1
"('gift', 'giving', 'transcends')",1
"('giving', 'transcends', 'material')",1
"('transcends', 'material', 'value')",1
"('material', 'value', 'complex')",1
"('value', 'complex', 'social')",1
"('complex', 'social', 'phenomenon')",1
"('social', 'phenomenon', 'reveals')",1
"('phenomenon', 'reveals', 'broader')",1
"('reveals', 'broader', 'social')",1
"('broader', 'social', 'organization')",1
"('social', 'organization', 'participating')",1
"('organization', 'participating', 'cultures')",1
"('participating', 'cultures', 'analysing')",1
"('cultures', 'analysing', 'attitudes')",1
"('analysing', 'attitudes', 'gifts')",1
"('attitudes', 'gifts', 'exchanges')",1
"('gifts', 'exchanges', 'exposes')",1
"('exchanges', 'exposes', 'underlying')",1
"('exposes', 'underlying', 'power')",1
"('underlying', 'power', 'dynamics')",1
"('power', 'dynamics', 'social')",1
"('dynamics', 'social', 'hierarchies')",1
"('social', 'hierarchies', 'obligations')",1
"('hierarchies', 'obligations', 'notions')",1
"('obligations', 'notions', 'reciprocity')",1
"('notions', 'reciprocity', 'striking')",1
"('reciprocity', 'striking', 'example')",1
"('striking', 'example', 'practice')",1
"('example', 'practice', 'presentism')",1
"('practice', 'presentism', 'found')",1
"('presentism', 'found', 'generic')",1
"('found', 'generic', 'personal')",1
"('generic', 'personal', 'friends')",1
"('personal', 'friends', 'decided')",1
"('friends', 'decided', 'hike')",1
"('decided', 'hike', 'scenic')",1
"('hike', 'scenic', 'viewpoint')",1
"('scenic', 'viewpoint', 'weather')",1
"('viewpoint', 'weather', 'turned')",1
"('weather', 'turned', 'quickly')",1
"('turned', 'quickly', 'sun')",1
"('quickly', 'sun', 'disappeared')",1
"('sun', 'disappeared', 'wind')",1
"('disappeared', 'wind', 'got')",1
"('wind', 'got', 'stronger')",1
"('got', 'stronger', 'started')",1
"('stronger', 'started', 'rain')",1
"('started', 'rain', 'heavily')",1
"('rain', 'heavily', 'soon')",1
"('heavily', 'soon', 'path')",1
"('soon', 'path', 'slippery')",1
"('path', 'slippery', 'climbed')",1
"('slippery', 'climbed', 'visibility')",1
"('climbed', 'visibility', 'decreased')",1
"('visibility', 'decreased', 'lost')",1
"('decreased', 'lost', 'way')",1
"('lost', 'way', 'want')",1
"('way', 'want', 'sounds')",1
"('want', 'sounds', 'human')",1
"('sounds', 'human', 'nah')",1
"('human', 'nah', 'eh')",1
"('nah', 'eh', 'hm')",1
"('eh', 'hm', 'nt')",1
"('hm', 'nt', 'know')",1
"('nt', 'know', 'oone')",1
"('know', 'oone', 'choose')",1
"('oone', 'choose', 'health')",1
"('choose', 'health', 'inequalities')",1
"('health', 'inequalities', 'systematic')",1
"('inequalities', 'systematic', 'differences')",1
"('systematic', 'differences', 'health')",1
"('differences', 'health', 'illness')",1
"('health', 'illness', 'exist')",1
"('illness', 'exist', 'individuals')",1
"('exist', 'individuals', 'population')",1
"('individuals', 'population', 'uk')",1
"('population', 'uk', 'addressed')",1
"('uk', 'addressed', 'publication')",1
"('addressed', 'publication', 'black')",1
"('publication', 'black', 'report')",1
"('black', 'report', '1980')",1
"('report', '1980', 'recommendations')",1
"('1980', 'recommendations', 'largely')",1
"('recommendations', 'largely', 'ignored')",1
"('largely', 'ignored', 'successive')",1
"('ignored', 'successive', 'conservative')",1
"('successive', 'conservative', 'governments')",1
"('conservative', 'governments', 'following')",1
"('governments', 'following', 'election')",1
"('following', 'election', 'win')",1
"('election', 'win', '1997')",1
"('win', '1997', 'new')",1
"('1997', 'new', 'labour')",1
"('new', 'labour', 'government')",1
"('labour', 'government', 'nt')",1
"('government', 'nt', 'assed')",1
"('nt', 'assed', 'd.')",1
"('assed', 'd.', 'ross')",1
"('argue', 'particularism', 'presents')",1
"('particularism', 'presents', 'plausible')",1
"('presents', 'plausible', 'alternative')",1
"('duties', 'dancy', 'contends')",1
"('dancy', 'contends', 'general')",1
"('contends', 'general', 'duties')",1
"('moral', 'dilemmas', 'ross')",1
"('dilemmas', 'ross', 'proposes')",1
"('ross', 'proposes', 'particularism')",1
"('context', 'specific', 'situations')",1
"('specific', 'situations', 'ethical')",1
"('situations', 'ethical', 'decision')",1
"('ross', 'outlines', 'd.')",1
"('outlines', 'd.', 'ross')",1
"('argue', 'particularism', 'present')",1
"('particularism', 'present', 'plausible')",1
"('present', 'plausible', 'alternative')",1
"('duties', 'dancy', 'maintains')",1
"('dancy', 'maintains', 'general')",1
"('maintains', 'general', 'duties')",1
"('moral', 'dilemmas', 'dancy')",1
"('dilemmas', 'dancy', 'proposes')",1
"('dancy', 'proposes', 'particularism')",1
"('context', 'specific', 'conditions')",1
"('specific', 'conditions', 'ethical')",1
"('conditions', 'ethical', 'decision')",1
"('ross', 'outlines', 'know')",1
"('outlines', 'know', 'narrower')",1
"('know', 'narrower', 'vocabulary')",1
"('narrower', 'vocabulary', 'na')",1
"('vocabulary', 'na', 'na')",1
"('na', 'na', 'state')",1
"('na', 'state', 'centric')",1
"('state', 'centric', 'theory')",1
"('centric', 'theory', 'international')",1
"('theory', 'international', 'politics')",1
"('international', 'politics', 'offers')",1
"('politics', 'offers', 'insight')",1
"('offers', 'insight', 'change')",1
"('insight', 'change', 'occur')",1
"('change', 'occur', 'international')",1
"('occur', 'international', 'relations')",1
"('international', 'relations', 'tension')",1
"('relations', 'tension', 'order')",1
"('tension', 'order', 'justice')",1
"('order', 'justice', 'represented')",1
"('justice', 'represented', 'work')",1
"('represented', 'work', 'marks')",1
"('work', 'marks', 'sophisticated')",1
"('marks', 'sophisticated', 'interpretation')",1
"('sophisticated', 'interpretation', 'perennial')",1
"('interpretation', 'perennial', 'conundrums')",1
"('perennial', 'conundrums', 'belies')",1
"('conundrums', 'belies', 'international')",1
"('belies', 'international', 'politics')",1
"('international', 'politics', 'bull')",1
"('politics', 'bull', 'conceived')",1
"('bull', 'conceived', 'order')",1
"('conceived', 'order', 'best')",1
"('order', 'best', 'way')",1
"('best', 'way', 'ensure')",1
"('way', 'ensure', 'basic')",1
"('ensure', 'basic', 'justice')",1
"('basic', 'justice', 'deposition')",1
"('justice', 'deposition', 'artefacts')",1
"('deposition', 'artefacts', 'valuable')",1
"('artefacts', 'valuable', 'metalwork')",1
"('valuable', 'metalwork', 'hoarding')",1
"('metalwork', 'hoarding', 'commonly')",1
"('hoarding', 'commonly', 'known')",1
"('commonly', 'known', 'landscape')",1
"('known', 'landscape', 'known')",1
"('landscape', 'known', 'studied')",1
"('known', 'studied', 'aspect')",1
"('studied', 'aspect', 'prehistoric')",1
"('aspect', 'prehistoric', 'behaviour')",1
"('prehistoric', 'behaviour', 'culture')",1
"('behaviour', 'culture', 'deposits')",1
"('culture', 'deposits', 'found')",1
"('deposits', 'found', 'varied')",1
"('found', 'varied', 'locales')",1
"('varied', 'locales', 'disposed')",1
"('locales', 'disposed', 'different')",1
"('disposed', 'different', 'manners')",1
"('different', 'manners', 'consist')",1
"('manners', 'consist', 'large')",1
"('consist', 'large', 'variety')",1
"('large', 'variety', 'artefact')",1
"('variety', 'artefact', 'types')",1
"('artefact', 'types', 'locations')",1
"('types', 'locations', 'central')",1
"('locations', 'central', 'question')",1
"('central', 'question', 'narrative')",1
"('question', 'narrative', 'understanding')",1
"('narrative', 'understanding', 'deposition')",1
"('understanding', 'deposition', 'metallurgical')",1
"('deposition', 'metallurgical', 'remains')",1
"('metallurgical', 'remains', 'deliberate')",1
"('remains', 'deliberate', 'incidental')",1
"('deliberate', 'incidental', 'accumulation')",1
"('incidental', 'accumulation', 'metal')",1
"('accumulation', 'metal', 'objects')",1
"('metal', 'objects', 'slag')",1
"('objects', 'slag', 'waste')",1
"('slag', 'waste', 'careful')",1
"('waste', 'careful', 'analysis')",1
"('careful', 'analysis', 'interpretation')",1
"('analysis', 'interpretation', 'deposits')",1
"('interpretation', 'deposits', 'archaeologists')",1
"('deposits', 'archaeologists', 'pieced')",1
"('archaeologists', 'pieced', 'compelling')",1
"('pieced', 'compelling', 'picture')",1
"('compelling', 'picture', 'european')",1
"('picture', 'european', 'metallurgy')",1
"('european', 'metallurgy', 'evolution')",1
"('metallurgy', 'evolution', 'wet')",1
"('evolution', 'wet', 'contexts')",1
"('wet', 'contexts', 'characterized')",1
"('contexts', 'characterized', 'waterlogged')",1
"('characterized', 'waterlogged', 'article')",1
"('waterlogged', 'article', 'reviewing')",1
"('article', 'reviewing', 'blinding')",1
"('reviewing', 'blinding', 'lights')",1
"('blinding', 'lights', 'masterpieces')",1
"('lights', 'masterpieces', 'song')",1
"('masterpieces', 'song', 'illuminating')",1
"('song', 'illuminating', 'charts')",1
"('illuminating', 'charts', 'captivating')",1
"('charts', 'captivating', 'hearts')",1
"('captivating', 'hearts', 'millions')",1
"('hearts', 'millions', 'people')",1
"('millions', 'people', 'world')",1
"('people', 'world', 'let')",1
"('world', 'let', 'talk')",1
"('let', 'talk', 'intricate')",1
"('talk', 'intricate', 'lyrics')",1
"('intricate', 'lyrics', 'weeknd')",1
"('lyrics', 'weeknd', 'penmanship')",1
"('weeknd', 'penmanship', 'consistently')",1
"('penmanship', 'consistently', 'impressive')",1
"('consistently', 'impressive', 'blinding')",1
"('impressive', 'blinding', 'lights')",1
"('blinding', 'lights', 'exception')",1
"('lights', 'exception', 'delving')",1
"('exception', 'delving', 'themes')",1
"('delving', 'themes', 'lost')",1
"('themes', 'lost', 'love')",1
"('lost', 'love', 'consequences')",1
"('love', 'consequences', 'living')",1
"('consequences', 'living', 'life')",1
"('living', 'life', 'fast')",1
"('life', 'fast', 'lane')",1
"('fast', 'lane', 'weeknd')",1
"('lane', 'weeknd', 'masterfully')",1
"('weeknd', 'masterfully', 'captures')",1
"('masterfully', 'captures', 'raw')",1
"('captures', 'raw', 'emotions')",1
"('raw', 'emotions', 'broken')",1
"('emotions', 'broken', 'heart')",1
"('broken', 'heart', 'man')",1
"('heart', 'man', 'desperate')",1
"('man', 'desperate', 'forward')",1
"('desperate', 'forward', 'amidst')",1
"('forward', 'amidst', 'chaos')",1
"('amidst', 'chaos', 'likely')",1
"('chaos', 'likely', 'human')",1
"('likely', 'human', 'english')",1
"('human', 'english', 'learners')",1
"('english', 'learners', 'aspiring')",1
"('learners', 'aspiring', 'professionals')",1
"('aspiring', 'professionals', 'essential')",1
"('professionals', 'essential', 'familiarize')",1
"('essential', 'familiarize', 'vocabulary')",1
"('familiarize', 'vocabulary', 'expressions')",1
"('vocabulary', 'expressions', 'industries')",1
"('expressions', 'industries', 'firstly')",1
"('industries', 'firstly', 'necessary')",1
"('firstly', 'necessary', 'understand')",1
"('necessary', 'understand', 'requirements')",1
"('understand', 'requirements', 'preferences')",1
"('requirements', 'preferences', 'affluent')",1
"('preferences', 'affluent', 'clients')",1
"('affluent', 'clients', 'definition')",1
"('clients', 'definition', 'wealthy')",1
"('definition', 'wealthy', 'client')",1
"('wealthy', 'client', 'depend')",1
"('client', 'depend', 'sake')",1
"('depend', 'sake', 'discussion')",1
"('sake', 'discussion', 'consider')",1
"('discussion', 'consider', 'substantial')",1
"('consider', 'substantial', 'financial')",1
"('substantial', 'financial', 'resources')",1
"('financial', 'resources', 'seek')",1
"('resources', 'seek', 'high')",1
"('seek', 'high', 'end')",1
"('high', 'end', 'luxurious')",1
"('end', 'luxurious', 'properties')",1
"('luxurious', 'properties', 'step')",1
"('properties', 'step', 'finding')",1
"('step', 'finding', 'home')",1
"('finding', 'home', 'wealthy')",1
"('home', 'wealthy', 'client')",1
"('wealthy', 'client', 'establish')",1
"('client', 'establish', 'strong')",1
"('establish', 'strong', 'relationship')",1
"('strong', 'relationship', 'built')",1
"('relationship', 'built', 'trust')",1
"('built', 'trust', 'professionalism')",1
"('trust', 'professionalism', 'writing')",1
"('professionalism', 'writing', 'congratulate')",1
"('writing', 'congratulate', 'recent')",1
"('congratulate', 'recent', 'achievement')",1
"('recent', 'achievement', 'given')",1
"('achievement', 'given', 'award')",1
"('given', 'award', 'truly')",1
"('award', 'truly', 'awesome')",1
"('truly', 'awesome', 'milestone')",1
"('awesome', 'milestone', 'excited')",1
"('milestone', 'excited', 'known')",1
"('excited', 'known', 'hard')",1
"('known', 'hard', 'working')",1
"('hard', 'working', 'dedicated')",1
"('working', 'dedicated', 'individual')",1
"('dedicated', 'individual', 'dear')",1
"('individual', 'dear', 'mary')",1
"('dear', 'mary', 'congratulations')",1
"('mary', 'congratulations', 'graduating')",1
"('congratulations', 'graduating', 'university')",1
"('graduating', 'university', 'proud')",1
"('university', 'proud', 'wonderful')",1
"('proud', 'wonderful', 'inspiring')",1
"('wonderful', 'inspiring', 'amazing')",1
"('inspiring', 'amazing', 'family')",1
"('amazing', 'family', 'thanked')",1
"('family', 'thanked', 'able')",1
"('thanked', 'able', 'win')",1
"('able', 'win', 'award')",1
"('win', 'award', 'going')",1
"('award', 'going', 'successful')",1
"('going', 'successful', 'achievement')",1
"('successful', 'achievement', 'owe')",1
"('achievement', 'owe', 'love')",1
"('owe', 'love', 'support')",1
"('love', 'support', 'perfect')",1
"('support', 'perfect', 'words')",1
"('perfect', 'words', 'certain')",1
"('words', 'certain', 'world')",1
"('certain', 'world', 'able')",1
"('world', 'able', 'speak')",1
"('able', 'speak', 'language')",1
"('speak', 'language', 'individual')",1
"('language', 'individual', 'use')",1
"('individual', 'use', 'exact')",1
"('use', 'exact', 'vocabulary')",1
"('exact', 'vocabulary', 'speak')",1
"('vocabulary', 'speak', 'similar')",1
"('speak', 'similar', 'way')",1
"('similar', 'way', 'language')",1
"('way', 'language', 'use')",1
"('language', 'use', 'language')",1
"('use', 'language', 'different')",1
"('language', 'different', 'depending')",1
"('different', 'depending', 'certain')",1
"('depending', 'certain', 'groups')",1
"('certain', 'groups', 'identity')",1
"('groups', 'identity', 'particular')",1
"('identity', 'particular', 'gender')",1
"('particular', 'gender', 'differences')",1
"('gender', 'differences', 'male')",1
"('differences', 'male', 'female')",1
"('male', 'female', 'populations')",1
"('female', 'populations', 'dear')",1
"('populations', 'dear', 'bobby')",1
"('dear', 'bobby', 'difficulties')",1
"('bobby', 'difficulties', 'choosing')",1
"('difficulties', 'choosing', 'right')",1
"('choosing', 'right', 'direction')",1
"('right', 'direction', 'life')",1
"('direction', 'life', 'like')",1
"('life', 'like', 'warn')",1
"('like', 'warn', 'possibility')",1
"('warn', 'possibility', 'negative')",1
"('possibility', 'negative', 'consequences')",1
"('negative', 'consequences', 'behavior')",1
"('consequences', 'behavior', 'cause')",1
"('behavior', 'cause', 'look')",1
"('cause', 'look', 'difficult')",1
"('look', 'difficult', 'times')",1
"('difficult', 'times', 'crucially')",1
"('times', 'crucially', 'important')",1
"('crucially', 'important', 'actions')",1
"('important', 'actions', 'regret')",1
"('actions', 'regret', 'panic')",1
"('regret', 'panic', 'debate')",1
"('panic', 'debate', 'surrounding')",1
"('debate', 'surrounding', 'prohibition')",1
"('surrounding', 'prohibition', 'smoking')",1
"('prohibition', 'smoking', 'public')",1
"('public', 'places', 'conflicting')",1
"('places', 'conflicting', 'issue')",1
"('conflicting', 'issue', 'raising')",1
"('issue', 'raising', 'concerns')",1
"('raising', 'concerns', 'different')",1
"('concerns', 'different', 'stakeholders')",1
"('different', 'stakeholders', 'argue')",1
"('stakeholders', 'argue', 'invades')",1
"('argue', 'invades', 'personal')",1
"('invades', 'personal', 'freedom')",1
"('personal', 'freedom', 'argue')",1
"('freedom', 'argue', 'necessary')",1
"('argue', 'necessary', 'measure')",1
"('necessary', 'measure', 'safeguard')",1
"('measure', 'safeguard', 'public')",1
"('safeguard', 'public', 'health')",1
"('health', 'essay', 'dive')",1
"('essay', 'dive', 'debate')",1
"('dive', 'debate', 'weighing')",1
"('debate', 'weighing', 'arguments')",1
"('weighing', 'arguments', 'smoking')",1
"('arguments', 'smoking', 'ban')",1
"('smoking', 'ban', 'public')",1
"('ban', 'public', 'places')",1
"('public', 'places', 'presenting')",1
"('places', 'presenting', 'reasonable')",1
"('presenting', 'reasonable', 'conclusion')",1
"('reasonable', 'conclusion', 'pros')",1
"('conclusion', 'pros', 'issue')",1
"('pros', 'issue', 'banning')",1
"('issue', 'banning', 'smoking')",1
"('public', 'places', 'leads')",1
"('places', 'leads', 'lot')",1
"('leads', 'lot', 'debate')",1
"('lot', 'debate', 'differing')",1
"('debate', 'differing', 'opinions')",1
"('differing', 'opinions', 'people')",1
"('opinions', 'people', 'unfair')",1
"('people', 'unfair', 'restriction')",1
"('unfair', 'restriction', 'personal')",1
"('restriction', 'personal', 'freedom')",1
"('personal', 'freedom', 'believe')",1
"('freedom', 'believe', 'essential')",1
"('believe', 'essential', 'protecting')",1
"('essential', 'protecting', 'public')",1
"('protecting', 'public', 'health')",1
"('health', 'essay', 'explore')",1
"('essay', 'explore', 'sides')",1
"('explore', 'sides', 'argument')",1
"('sides', 'argument', 'looking')",1
"('argument', 'looking', 'reasons')",1
"('looking', 'reasons', 'banning')",1
"('reasons', 'banning', 'smoking')",1
"('smoking', 'public', 'areas')",1
"('public', 'areas', 'picked')",1
"('areas', 'picked', 'likely')",1
"('picked', 'likely', 'human')",1
"('likely', 'human', 'bet')",1
"('human', 'bet', 'definitely')",1
"('bet', 'definitely', 'human')",1
"('definitely', 'human', 'think')",1
"('human', 'think', 'message')",1
"('think', 'message', 'sounds')",1
"('message', 'sounds', 'like')",1
"('sounds', 'like', 'human')",1
"('like', 'human', 'albeit')",1
"('human', 'albeit', 'pompous')",1
"('albeit', 'pompous', 'particular')",1
"('pompous', 'particular', 'way')",1
"('particular', 'way', 'sound')",1
"('way', 'sound', 'human')",1
"('sound', 'human', 'like')",1
"('human', 'like', 'guide')",1
"('like', 'guide', 'serve')",1
"('guide', 'serve', 'valuable')",1
"('serve', 'valuable', 'resource')",1
"('valuable', 'resource', 'people')",1
"('resource', 'people', 'prefer')",1
"('people', 'prefer', 'use')",1
"('prefer', 'use', 'home')",1
"('use', 'home', 'remedies')",1
"('home', 'remedies', 'minor')",1
"('remedies', 'minor', 'health')",1
"('minor', 'health', 'issues')",1
"('health', 'issues', 'start')",1
"('issues', 'start', 'need')",1
"('start', 'need', 'research')",1
"('need', 'research', 'common')",1
"('research', 'common', 'household')",1
"('common', 'household', 'items')",1
"('household', 'items', 'natural')",1
"('items', 'natural', 'remedies')",1
"('natural', 'remedies', 'examples')",1
"('remedies', 'examples', 'include')",1
"('examples', 'include', 'garlic')",1
"('include', 'garlic', 'honey')",1
"('garlic', 'honey', 'lemon')",1
"('honey', 'lemon', 'reported')",1
"('lemon', 'reported', 'medicinal')",1
"('reported', 'medicinal', 'properties')",1
"('medicinal', 'properties', 'necessary')",1
"('properties', 'necessary', 'verify')",1
"('necessary', 'verify', 'source')",1
"('verify', 'source', 'information')",1
"('source', 'information', 'ensure')",1
"('information', 'ensure', 'accuracy')",1
"('ensure', 'accuracy', 'guide')",1
"('accuracy', 'guide', 'information')",1
"('guide', 'information', 'checked')",1
"('information', 'checked', 'need')",1
"('checked', 'need', 'categorise')",1
"('need', 'categorise', 'remedies')",1
"('categorise', 'remedies', 'based')",1
"('remedies', 'based', 'uses')",1
"('based', 'uses', 'relieving')",1
"('uses', 'relieving', 'coughs')",1
"('relieving', 'coughs', 'healing')",1
"('coughs', 'healing', 'wounds')",1
"('healing', 'wounds', 'treating')",1
"('wounds', 'treating', 'colds')",1
"('treating', 'colds', 'presidential')",1
"('colds', 'presidential', 'reconstruction')",1
"('presidential', 'reconstruction', 'step')",1
"('reconstruction', 'step', 'trying')",1
"('step', 'trying', 'bring')",1
"('trying', 'bring', 'southern')",1
"('bring', 'southern', 'states')",1
"('southern', 'states', 'union')",1
"('states', 'union', 'fell')",1
"('union', 'fell', 'short')",1
"('fell', 'short', 'limited')",1
"('short', 'limited', 'approach')",1
"('limited', 'approach', 'lack')",1
"('approach', 'lack', 'real')",1
"('lack', 'real', 'commitment')",1
"('real', 'commitment', 'long')",1
"('commitment', 'long', 'term')",1
"('long', 'term', 'change')",1
"('term', 'change', 'meant')",1
"('change', 'meant', 'live')",1
"('meant', 'live', 'goals')",1
"('live', 'goals', 'end')",1
"('goals', 'end', 'failed')",1
"('end', 'failed', 'previous')",1
"('failed', 'previous', 'answer')",1
"('previous', 'answer', 'marshall')",1
"('answer', 'marshall', 'peggy')",1
"('marshall', 'peggy', 'engaged')",1
"('peggy', 'engaged', 'married')",1
"('engaged', 'married', 'day')",1
